Sample 1	Sample 1	Sample 2	Sample 2	Sample 3	Sample 3	Sample 4	Sample 4	Sample 5	Sample 5	Sample 6	Sample 6	Sample 7	Sample 7
618.1	152460	0	0	0	0	0	0	0	0	0	0	0	0
618.2	175580	0	0	0	0	0	0	0	0	0	0	0	0
618.3	204560	0	0	0	0	0	0	0	0	0	0	0	0
618.4	240050	0	0	0	0	0	0	0	0	0	0	0	0
618.5	299310	0	0	0	0	0	0	0	0	0	0	0	0
618.6	365000	0	0	0	0	0	0	0	0	0	0	0	0
618.7	432090	0	0	0	0	0	0	0	0	0	0	0	0
618.8	511520	0	0	0	0	0	0	0	0	0	0	0	0
618.9	617250	0	0	0	0	0	0	0	0	0	0	0	0
619	717540	0	0	0	0	0	0	0	0	0	0	0	0
619.1	822690	0	0	0	0	0	0	0	0	0	0	0	0
619.2	897270	0	0	0	0	0	0	0	0	0	0	0	0
619.3	922300	0	0	0	0	0	0	0	0	0	0	0	0
619.4	910220	0	0	0	0	0	0	0	0	0	0	0	0
619.5	876620	0	0	0	0	0	0	0	0	0	0	0	0
619.6	792070	0	0	0	0	0	0	0	0	0	0	0	0
619.7	665840	0	0	0	0	0	0	0	0	0	0	0	0
619.8	537720	0	0	0	0	0	0	0	0	0	0	0	0
619.9	427050	0	0	0	0	0	0	0	0	0	0	0	0
620	327240	0	0	0	0	0	0	0	0	0	0	0	0
620.1	255230	0	0	0	0	0	0	0	0	0	0	0	0
620.2	199550	0	0	0	0	0	0	0	0	0	0	0	0
620.3	152940	0	0	0	0	0	0	0	0	0	0	0	0
620.4	122140	0	0	0	0	0	0	0	0	0	0	0	0
620.5	104280	0	0	0	0	0	0	0	0	0	0	0	0
620.6	85940	0	0	0	0	0	0	0	0	0	0	0	0
620.7	74920	0	0	0	0	0	0	0	0	0	0	0	0
620.8	65100	0	0	0	0	0	0	0	0	0	0	0	0
620.9	58840	0	0	0	0	0	0	0	0	0	0	0	0
621	54960	0	0	0	0	0	0	0	0	0	0	0	0
621.1	50680	0	0	0	0	0	0	0	0	0	0	0	0
621.2	47270	0	0	0	0	0	0	0	0	0	0	0	0
621.3	45650	0	0	0	0	0	0	0	0	0	0	0	0
621.4	41670	0	0	0	0	0	0	0	0	0	0	0	0
621.5	41540	0	0	0	0	0	0	0	0	0	0	0	0
621.6	39900	0	0	0	0	0	0	0	0	0	0	0	0
621.7	36420	0	0	0	0	0	0	0	0	0	0	0	0
621.8	36010	0	0	0	0	0	0	0	0	0	0	0	0
621.9	35350	0	0	0	0	0	0	0	0	0	0	0	0
622	33320	0	0	0	0	0	0	0	0	0	0	0	0
622.1	33340	0	0	0	0	0	0	0	0	0	0	0	0
622.2	32580	0	0	0	0	0	0	0	0	0	0	0	0
622.3	32480	0	0	0	0	0	0	0	0	0	0	0	0
622.4	31470	0	0	0	0	0	0	0	0	0	0	0	0
622.5	31800	0	0	0	0	0	0	0	0	0	0	0	0
622.6	31780	0	0	0	0	0	0	0	0	0	0	0	0
622.7	30590	0	0	0	0	0	0	0	0	0	0	0	0
622.8	30880	0	0	0	0	0	0	0	0	0	0	0	0
622.9	29440	0	0	0	0	0	0	0	0	0	0	0	0
623	30100	0	0	0	0	0	0	0	0	0	0	0	0
623.1	29460	0	0	0	0	0	0	0	0	0	0	0	0
623.2	29340	0	0	0	0	0	0	0	0	0	0	0	0
623.3	28920	0	0	0	0	0	0	0	0	0	0	0	0
623.4	30130	0	0	0	0	0	0	0	0	0	0	0	0
623.5	30280	0	0	0	0	0	0	0	0	0	0	0	0
623.6	30250	0	0	0	0	0	0	0	0	0	0	0	0
623.7	30330	0	0	0	0	0	0	0	0	0	0	0	0
623.8	30490	0	0	0	0	0	0	0	0	0	0	0	0
623.9	31850	0	0	0	0	0	0	0	0	0	0	0	0
624	31040	0	0	0	0	0	0	0	0	0	0	0	0
624.1	32190	0	0	0	0	0	0	0	0	0	0	0	0
624.2	32970	0	0	0	0	0	0	0	0	0	0	0	0
624.3	35170	0	0	0	0	0	0	0	0	0	0	0	0
624.4	36160	0	0	0	0	0	0	0	0	0	0	0	0
624.5	38330	0	0	0	0	0	0	0	0	0	0	0	0
624.6	39590	0	0	0	0	0	0	0	0	0	0	0	0
624.7	40880	0	0	0	0	0	0	0	0	0	0	0	0
624.8	41110	0	0	0	0	0	0	0	0	0	0	0	0
624.9	42330	0	0	0	0	0	0	0	0	0	0	0	0
625	42320	0	0	0	0	0	0	0	0	0	0	0	0
625.1	43180	0	0	0	0	0	0	0	0	0	0	0	0
625.2	43470	0	0	0	0	0	0	0	0	0	0	0	0
625.3	41960	0	0	0	0	0	0	0	0	0	0	0	0
625.4	43530	0	0	0	0	0	0	0	0	0	0	0	0
625.5	43230	0	0	0	0	0	0	0	0	0	0	0	0
625.6	42380	0	0	0	0	0	0	0	0	0	0	0	0
625.7	41340	0	0	0	0	0	0	0	0	0	0	0	0
625.8	40940	0	0	0	0	0	0	0	0	0	0	0	0
625.9	41340	0	0	0	0	0	0	0	0	0	0	0	0
626	40510	0	0	0	0	0	0	0	0	0	0	0	0
626.1	39420	0	0	0	0	0	0	0	0	0	0	0	0
626.2	38630	0	0	0	0	0	0	0	0	0	0	0	0
626.3	38440	0	0	0	0	0	0	0	0	0	0	0	0
626.4	36960	0	0	0	0	0	0	0	0	0	0	0	0
626.5	35610	0	0	0	0	0	0	0	0	0	0	0	0
626.6	34870	0	0	0	0	0	0	0	0	0	0	0	0
626.7	33770	0	0	0	0	0	0	0	0	0	0	0	0
626.8	32770	0	0	0	0	0	0	0	0	0	0	0	0
626.9	33640	0	0	0	0	0	0	0	0	0	0	0	0
627	32910	0	0	0	0	0	0	0	0	0	0	0	0
627.1	31790	0	0	0	0	0	0	0	0	0	0	0	0
627.2	31670	0	0	0	0	0	0	0	0	0	0	0	0
627.3	29990	0	0	0	0	0	0	0	0	0	0	0	0
627.4	29490	0	0	0	0	0	0	0	0	0	0	0	0
627.5	28600	0	0	0	0	0	0	0	0	0	0	0	0
627.6	28080	0	0	0	0	0	0	0	0	0	0	0	0
627.7	27320	0	0	0	0	0	0	0	0	0	0	0	0
627.8	27320	0	0	0	0	0	0	0	0	0	0	0	0
627.9	26500	0	0	0	0	0	0	0	0	0	0	0	0
628	25840	0	0	0	0	0	0	0	0	0	0	0	0
628.1	25850	0	0	0	0	0	0	0	0	0	0	0	0
628.2	23900	0	0	0	0	0	0	0	0	0	0	0	0
628.3	22840	0	0	0	0	0	0	0	0	0	0	0	0
628.4	24170	0	0	0	0	0	0	0	0	0	0	0	0
628.5	21880	0	0	0	0	0	0	0	0	0	0	0	0
628.6	21680	0	0	0	0	0	0	0	0	0	0	0	0
628.7	20730	0	0	0	0	0	0	0	0	0	0	0	0
628.8	20900	0	0	0	0	0	0	0	0	0	0	0	0
628.9	19780	0	0	0	0	0	0	0	0	0	0	0	0
629	19710	0	0	0	0	0	0	0	0	0	0	0	0
629.1	18220	0	0	0	0	0	0	0	0	0	0	0	0
629.2	18780	0	0	0	0	0	0	0	0	0	0	0	0
629.3	17390	0	0	0	0	0	0	0	0	0	0	0	0
629.4	17420	0	0	0	0	0	0	0	0	0	0	0	0
629.5	16970	0	0	0	0	0	0	0	0	0	0	0	0
629.6	17750	0	0	0	0	0	0	0	0	0	0	0	0
629.7	17340	0	0	0	0	0	0	0	0	0	0	0	0
629.8	15920	0	0	0	0	0	0	0	0	0	0	0	0
629.9	16860	0	0	0	0	0	0	0	0	0	0	0	0
630	17740	0	0	0	0	0	0	0	0	0	0	0	0
630.1	17070	0	0	0	0	0	0	0	0	0	0	0	0
630.2	18260	0	0	0	0	0	0	0	0	0	0	0	0
630.3	19420	0	0	0	0	0	0	0	0	0	0	0	0
630.4	20240	0	0	0	0	0	0	0	0	0	0	0	0
630.5	21450	0	0	0	0	0	0	0	0	0	0	0	0
630.6	23110	0	0	0	0	0	0	0	0	0	0	0	0
630.7	24470	0	0	0	0	0	0	0	0	0	0	0	0
630.8	25650	0	0	0	0	0	0	0	0	0	0	0	0
630.9	26490	0	0	0	0	0	0	0	0	0	0	0	0
631	27020	0	0	0	0	0	0	0	0	0	0	0	0
631.1	27870	0	0	0	0	0	0	0	0	0	0	0	0
631.2	27910	0	0	0	0	0	0	0	0	0	0	0	0
631.3	29100	0	0	0	0	0	0	0	0	0	0	0	0
631.4	30170	0	0	0	0	0	0	0	0	0	0	0	0
631.5	30460	0	0	0	0	0	0	0	0	0	0	0	0
631.6	29010	0	0	0	0	0	0	0	0	0	0	0	0
631.7	30330	0	0	0	0	0	0	0	0	0	0	0	0
631.8	30520	0	0	0	0	0	0	0	0	0	0	0	0
631.9	30510	0	0	0	0	0	0	0	0	0	0	0	0
632	30460	0	0	0	0	0	0	0	0	0	0	0	0
632.1	29710	0	0	0	0	0	0	0	0	0	0	0	0
632.2	28990	0	0	0	0	0	0	0	0	0	0	0	0
632.3	28160	0	0	0	0	0	0	0	0	0	0	0	0
632.4	27530	0	0	0	0	0	0	0	0	0	0	0	0
632.5	25570	0	0	0	0	0	0	0	0	0	0	0	0
632.6	25540	0	0	0	0	0	0	0	0	0	0	0	0
632.7	23260	0	0	0	0	0	0	0	0	0	0	0	0
632.8	24490	0	0	0	0	0	0	0	0	0	0	0	0
632.9	22820	0	0	0	0	0	0	0	0	0	0	0	0
633	21290	0	0	0	0	0	0	0	0	0	0	0	0
633.1	21150	0	0	0	0	0	0	0	0	0	0	0	0
633.2	19050	0	0	0	0	0	0	0	0	0	0	0	0
633.3	18910	0	0	0	0	0	0	0	0	0	0	0	0
633.4	17250	0	0	0	0	0	0	0	0	0	0	0	0
633.5	17550	0	0	0	0	0	0	0	0	0	0	0	0
633.6	16480	0	0	0	0	0	0	0	0	0	0	0	0
633.7	15150	0	0	0	0	0	0	0	0	0	0	0	0
633.8	14930	0	0	0	0	0	0	0	0	0	0	0	0
633.9	15060	0	0	0	0	0	0	0	0	0	0	0	0
634	14550	0	0	0	0	0	0	0	0	0	0	0	0
634.1	13490	0	0	0	0	0	0	0	0	0	0	0	0
634.2	13740	0	0	0	0	0	0	0	0	0	0	0	0
634.3	13670	0	0	0	0	0	0	0	0	0	0	0	0
634.4	13110	0	0	0	0	0	0	0	0	0	0	0	0
634.5	13030	0	0	0	0	0	0	0	0	0	0	0	0
634.6	11900	0	0	0	0	0	0	0	0	0	0	0	0
634.7	11820	0	0	0	0	0	0	0	0	0	0	0	0
634.8	11830	0	0	0	0	0	0	0	0	0	0	0	0
634.9	11750	0	0	0	0	0	0	0	0	0	0	0	0
635	12020	0	0	0	0	0	0	0	0	0	0	0	0
635.1	10990	0	0	0	0	0	0	0	0	0	0	0	0
635.2	10750	0	0	0	0	0	0	0	0	0	0	0	0
635.3	11660	0	0	0	0	0	0	0	0	0	0	0	0
635.4	11110	0	0	0	0	0	0	0	0	0	0	0	0
635.5	10980	0	0	0	0	0	0	0	0	0	0	0	0
635.6	11020	0	0	0	0	0	0	0	0	0	0	0	0
635.7	10540	0	0	0	0	0	0	0	0	0	0	0	0
635.8	10600	0	0	0	0	0	0	0	0	0	0	0	0
635.9	10810	0	0	0	0	0	0	0	0	0	0	0	0
636	10250	0	0	0	0	0	0	0	0	0	0	0	0
636.1	9630	0	0	0	0	0	0	0	0	0	0	0	0
636.2	10110	0	0	0	0	0	0	0	0	0	0	0	0
636.3	10740	0	0	0	0	0	0	0	0	0	0	0	0
636.4	9540	0	0	0	0	0	0	0	0	0	0	0	0
636.5	10070	0	0	0	0	0	0	0	0	0	0	0	0
636.6	9890	0	0	0	0	0	0	0	0	0	0	0	0
636.7	9580	0	0	0	0	0	0	0	0	0	0	0	0
636.8	9900	0	0	0	0	0	0	0	0	0	0	0	0
636.9	9980	0	0	0	0	0	0	0	0	0	0	0	0
637	9690	0	0	0	0	0	0	0	0	0	0	0	0
637.1	9560	0	0	0	0	0	0	0	0	0	0	0	0
637.2	9790	0	0	0	0	0	0	0	0	0	0	0	0
637.3	9360	0	0	0	0	0	0	0	0	0	0	0	0
637.4	10240	0	0	0	0	0	0	0	0	0	0	0	0
637.5	9870	0	0	0	0	0	0	0	0	0	0	0	0
637.6	9460	0	0	0	0	0	0	0	0	0	0	0	0
637.7	9480	0	0	0	0	0	0	0	0	0	0	0	0
637.8	10000	0	0	0	0	0	0	0	0	0	0	0	0
637.9	9880	0	0	0	0	0	0	0	0	0	0	0	0
638	10420	0	0	0	0	0	0	0	0	0	0	0	0
638.1	10300	0	0	0	0	0	0	0	0	0	0	0	0
638.2	10280	0	0	0	0	0	0	0	0	0	0	0	0
638.3	9610	0	0	0	0	0	0	0	0	0	0	0	0
638.4	10620	0	0	0	0	0	0	0	0	0	0	0	0
638.5	11830	0	0	0	0	0	0	0	0	0	0	0	0
638.6	11370	0	0	0	0	0	0	0	0	0	0	0	0
638.7	11830	0	0	0	0	0	0	0	0	0	0	0	0
638.8	11280	0	0	0	0	0	0	0	0	0	0	0	0
638.9	12390	0	0	0	0	0	0	0	0	0	0	0	0
639	12720	0	0	0	0	0	0	0	0	0	0	0	0
639.1	12060	0	0	0	0	0	0	0	0	0	0	0	0
639.2	12280	0	0	0	0	0	0	0	0	0	0	0	0
639.3	12810	0	0	0	0	0	0	0	0	0	0	0	0
639.4	12190	0	0	0	0	0	0	0	0	0	0	0	0
639.5	12570	0	0	0	0	0	0	0	0	0	0	0	0
639.6	12050	0	0	0	0	0	0	0	0	0	0	0	0
639.7	11500	0	0	0	0	0	0	0	0	0	0	0	0
639.8	12230	0	0	0	0	0	0	0	0	0	0	0	0
639.9	11470	0	0	0	0	0	0	0	0	0	0	0	0
640	10840	0	0	0	0	0	0	0	0	0	0	0	0
640.1	11910	0	0	0	0	0	0	0	0	0	0	0	0
640.2	10900	0	0	0	0	0	0	0	0	0	0	0	0
640.3	10790	0	0	0	0	0	0	0	0	0	0	0	0
640.4	10660	0	0	0	0	0	0	0	0	0	0	0	0
640.5	10750	0	0	0	0	0	0	0	0	0	0	0	0
640.6	10390	0	0	0	0	0	0	0	0	0	0	0	0
640.7	10390	0	0	0	0	0	0	0	0	0	0	0	0
640.8	10160	0	0	0	0	0	0	0	0	0	0	0	0
640.9	10420	0	0	0	0	0	0	0	0	0	0	0	0
641	10440	0	0	0	0	0	0	0	0	0	0	0	0
641.1	10420	0	0	0	0	0	0	0	0	0	0	0	0
641.2	10440	0	0	0	0	0	0	0	0	0	0	0	0
641.3	9570	0	0	0	0	0	0	0	0	0	0	0	0
641.4	10800	0	0	0	0	0	0	0	0	0	0	0	0
641.5	10490	0	0	0	0	0	0	0	0	0	0	0	0
641.6	10460	0	0	0	0	0	0	0	0	0	0	0	0
641.7	10340	0	0	0	0	0	0	0	0	0	0	0	0
641.8	10400	0	0	0	0	0	0	0	0	0	0	0	0
641.9	10020	0	0	0	0	0	0	0	0	0	0	0	0
642	9960	0	0	0	0	0	0	0	0	0	0	0	0
642.1	10660	0	0	0	0	0	0	0	0	0	0	0	0
642.2	9700	0	0	0	0	0	0	0	0	0	0	0	0
642.3	10360	0	0	0	0	0	0	0	0	0	0	0	0
642.4	10270	0	0	0	0	0	0	0	0	0	0	0	0
642.5	10980	0	0	0	0	0	0	0	0	0	0	0	0
642.6	10650	0	0	0	0	0	0	0	0	0	0	0	0
642.7	9710	0	0	0	0	0	0	0	0	0	0	0	0
642.8	10280	0	0	0	0	0	0	0	0	0	0	0	0
642.9	10180	0	0	0	0	0	0	0	0	0	0	0	0
643	9600	0	0	0	0	0	0	0	0	0	0	0	0
643.1	9810	0	0	0	0	0	0	0	0	0	0	0	0
643.2	9480	0	0	0	0	0	0	0	0	0	0	0	0
643.3	9870	0	0	0	0	0	0	0	0	0	0	0	0
643.4	9370	0	0	0	0	0	0	0	0	0	0	0	0
643.5	8920	0	0	0	0	0	0	0	0	0	0	0	0
643.6	9110	0	0	0	0	0	0	0	0	0	0	0	0
643.7	9500	0	0	0	0	0	0	0	0	0	0	0	0
643.8	9040	0	0	0	0	0	0	0	0	0	0	0	0
643.9	9420	0	0	0	0	0	0	0	0	0	0	0	0
644	9070	0	0	0	0	0	0	0	0	0	0	0	0
644.1	9230	0	0	0	0	0	0	0	0	0	0	0	0
644.2	9300	0	0	0	0	0	0	0	0	0	0	0	0
644.3	9310	0	0	0	0	0	0	0	0	0	0	0	0
644.4	10330	0	0	0	0	0	0	0	0	0	0	0	0
644.5	9710	0	0	0	0	0	0	0	0	0	0	0	0
644.6	9640	0	0	0	0	0	0	0	0	0	0	0	0
644.7	9740	0	0	0	0	0	0	0	0	0	0	0	0
644.8	9870	0	0	0	0	0	0	0	0	0	0	0	0
644.9	9790	0	0	0	0	0	0	0	0	0	0	0	0
645	10450	0	0	0	0	0	0	0	0	0	0	0	0
645.1	9300	0	0	0	0	0	0	0	0	0	0	0	0
645.2	9710	0	0	0	0	0	0	0	0	0	0	0	0
645.3	10130	0	0	0	0	0	0	0	0	0	0	0	0
645.4	10060	0	0	0	0	0	0	0	0	0	0	0	0
645.5	10670	0	0	0	0	0	0	0	0	0	0	0	0
645.6	9970	0	0	0	0	0	0	0	0	0	0	0	0
645.7	10220	0	0	0	0	0	0	0	0	0	0	0	0
645.8	10950	0	0	0	0	0	0	0	0	0	0	0	0
645.9	10320	0	0	0	0	0	0	0	0	0	0	0	0
646	10370	0	0	0	0	0	0	0	0	0	0	0	0
646.1	10080	0	0	0	0	0	0	0	0	0	0	0	0
646.2	10240	0	0	0	0	0	0	0	0	0	0	0	0
646.3	10150	0	0	0	0	0	0	0	0	0	0	0	0
646.4	9620	0	0	0	0	0	0	0	0	0	0	0	0
646.5	9270	0	0	0	0	0	0	0	0	0	0	0	0
646.6	8950	0	0	0	0	0	0	0	0	0	0	0	0
646.7	9710	0	0	0	0	0	0	0	0	0	0	0	0
646.8	9540	0	0	0	0	0	0	0	0	0	0	0	0
646.9	9740	0	0	0	0	0	0	0	0	0	0	0	0
647	8620	0	0	0	0	0	0	0	0	0	0	0	0
647.1	8720	0	0	0	0	0	0	0	0	0	0	0	0
647.2	9820	0	0	0	0	0	0	0	0	0	0	0	0
647.3	9320	0	0	0	0	0	0	0	0	0	0	0	0
647.4	8970	0	0	0	0	0	0	0	0	0	0	0	0
647.5	9630	0	0	0	0	0	0	0	0	0	0	0	0
647.6	9510	0	0	0	0	0	0	0	0	0	0	0	0
647.7	9140	0	0	0	0	0	0	0	0	0	0	0	0
647.8	8600	0	0	0	0	0	0	0	0	0	0	0	0
647.9	9420	0	0	0	0	0	0	0	0	0	0	0	0
648	9870	0	0	0	0	0	0	0	0	0	0	0	0
648.1	9430	0	0	0	0	0	0	0	0	0	0	0	0
648.2	9840	0	0	0	0	0	0	0	0	0	0	0	0
648.3	9610	0	0	0	0	0	0	0	0	0	0	0	0
648.4	9410	0	0	0	0	0	0	0	0	0	0	0	0
648.5	9580	0	0	0	0	0	0	0	0	0	0	0	0
648.6	9460	0	0	0	0	0	0	0	0	0	0	0	0
648.7	10140	0	0	0	0	0	0	0	0	0	0	0	0
648.8	9640	0	0	0	0	0	0	0	0	0	0	0	0
648.9	9980	0	0	0	0	0	0	0	0	0	0	0	0
649	11090	0	0	0	0	0	0	0	0	0	0	0	0
649.1	12440	0	0	0	0	0	0	0	0	0	0	0	0
649.2	12590	0	0	0	0	0	0	0	0	0	0	0	0
649.3	13840	0	0	0	0	0	0	0	0	0	0	0	0
649.4	16730	0	0	0	0	0	0	0	0	0	0	0	0
649.5	20330	0	0	0	0	0	0	0	0	0	0	0	0
649.6	23960	0	0	0	0	0	0	0	0	0	0	0	0
649.7	30340	0	0	0	0	0	0	0	0	0	0	0	0
649.8	38900	0	0	0	0	0	0	0	0	0	0	0	0
649.9	46420	0	0	0	0	0	0	0	0	0	0	0	0
650	56000	0	0	0	0	0	0	0	0	0	0	0	0
650.1	64600	0	0	0	0	0	0	0	0	0	0	0	0
650.2	66600	0	0	0	0	0	0	0	0	0	0	0	0
650.3	65040	0	0	0	0	0	0	0	0	0	0	0	0
650.4	57330	0	0	0	0	0	0	0	0	0	0	0	0
650.5	49730	0	0	0	0	0	0	0	0	0	0	0	0
650.6	38080	0	0	0	0	0	0	0	0	0	0	0	0
650.7	29560	0	0	0	0	0	0	0	0	0	0	0	0
650.8	21490	0	0	0	0	0	0	0	0	0	0	0	0
650.9	16790	0	0	0	0	0	0	0	0	0	0	0	0
651	14070	0	0	0	0	0	0	0	0	0	0	0	0
651.1	12530	0	0	0	0	0	0	0	0	0	0	0	0
651.2	12750	0	0	0	0	0	0	0	0	0	0	0	0
651.3	12310	0	0	0	0	0	0	0	0	0	0	0	0
651.4	12460	0	0	0	0	0	0	0	0	0	0	0	0
651.5	13960	0	0	0	0	0	0	0	0	0	0	0	0
651.6	15420	0	0	0	0	0	0	0	0	0	0	0	0
651.7	17310	0	0	0	0	0	0	0	0	0	0	0	0
651.8	18690	0	0	0	0	0	0	0	0	0	0	0	0
651.9	22590	0	0	0	0	0	0	0	0	0	0	0	0
652	22970	0	0	0	0	0	0	0	0	0	0	0	0
652.1	23850	0	0	0	0	0	0	0	0	0	0	0	0
652.2	24820	0	0	0	0	0	0	0	0	0	0	0	0
652.3	25200	0	0	0	0	0	0	0	0	0	0	0	0
652.4	24590	0	0	0	0	0	0	0	0	0	0	0	0
652.5	22920	0	0	0	0	0	0	0	0	0	0	0	0
652.6	23270	0	0	0	0	0	0	0	0	0	0	0	0
652.7	22720	0	0	0	0	0	0	0	0	0	0	0	0
652.8	23030	0	0	0	0	0	0	0	0	0	0	0	0
652.9	22820	0	0	0	0	0	0	0	0	0	0	0	0
653	23180	0	0	0	0	0	0	0	0	0	0	0	0
653.1	23850	0	0	0	0	0	0	0	0	0	0	0	0
653.2	23560	0	0	0	0	0	0	0	0	0	0	0	0
653.3	23750	0	0	0	0	0	0	0	0	0	0	0	0
653.4	23600	0	0	0	0	0	0	0	0	0	0	0	0
653.5	23870	0	0	0	0	0	0	0	0	0	0	0	0
653.6	22840	0	0	0	0	0	0	0	0	0	0	0	0
653.7	23370	0	0	0	0	0	0	0	0	0	0	0	0
653.8	21910	0	0	0	0	0	0	0	0	0	0	0	0
653.9	20560	0	0	0	0	0	0	0	0	0	0	0	0
654	20090	0	0	0	0	0	0	0	0	0	0	0	0
654.1	20450	0	0	0	0	0	0	0	0	0	0	0	0
654.2	18860	0	0	0	0	0	0	0	0	0	0	0	0
654.3	17710	0	0	0	0	0	0	0	0	0	0	0	0
654.4	18270	0	0	0	0	0	0	0	0	0	0	0	0
654.5	17640	0	0	0	0	0	0	0	0	0	0	0	0
654.6	16790	0	0	0	0	0	0	0	0	0	0	0	0
654.7	17100	0	0	0	0	0	0	0	0	0	0	0	0
654.8	17420	0	0	0	0	0	0	0	0	0	0	0	0
654.9	17470	0	0	0	0	0	0	0	0	0	0	0	0
655	16960	0	0	0	0	0	0	0	0	0	0	0	0
655.1	18300	0	0	0	0	0	0	0	0	0	0	0	0
655.2	18750	0	0	0	0	0	0	0	0	0	0	0	0
655.3	21240	0	0	0	0	0	0	0	0	0	0	0	0
655.4	21660	0	0	0	0	0	0	0	0	0	0	0	0
655.5	22900	0	0	0	0	0	0	0	0	0	0	0	0
655.6	24050	0	0	0	0	0	0	0	0	0	0	0	0
655.7	24080	0	0	0	0	0	0	0	0	0	0	0	0
655.8	22620	0	0	0	0	0	0	0	0	0	0	0	0
655.9	21970	0	0	0	0	0	0	0	0	0	0	0	0
656	19270	0	0	0	0	0	0	0	0	0	0	0	0
656.1	16780	0	0	0	0	0	0	0	0	0	0	0	0
656.2	16020	0	0	0	0	0	0	0	0	0	0	0	0
656.3	14180	0	0	0	0	0	0	0	0	0	0	0	0
656.4	13390	0	0	0	0	0	0	0	0	0	0	0	0
656.5	13860	0	0	0	0	0	0	0	0	0	0	0	0
656.6	12250	0	0	0	0	0	0	0	0	0	0	0	0
656.7	12060	0	0	0	0	0	0	0	0	0	0	0	0
656.8	11790	0	0	0	0	0	0	0	0	0	0	0	0
656.9	11400	0	0	0	0	0	0	0	0	0	0	0	0
657	11810	0	0	0	0	0	0	0	0	0	0	0	0
657.1	12430	0	0	0	0	0	0	0	0	0	0	0	0
657.2	12050	0	0	0	0	0	0	0	0	0	0	0	0
657.3	10980	0	0	0	0	0	0	0	0	0	0	0	0
657.4	11800	0	0	0	0	0	0	0	0	0	0	0	0
657.5	11480	0	0	0	0	0	0	0	0	0	0	0	0
657.6	11580	0	0	0	0	0	0	0	0	0	0	0	0
657.7	11750	0	0	0	0	0	0	0	0	0	0	0	0
657.8	11440	0	0	0	0	0	0	0	0	0	0	0	0
657.9	11990	0	0	0	0	0	0	0	0	0	0	0	0
658	12670	0	0	0	0	0	0	0	0	0	0	0	0
658.1	11570	0	0	0	0	0	0	0	0	0	0	0	0
658.2	13120	0	0	0	0	0	0	0	0	0	0	0	0
658.3	12180	0	0	0	0	0	0	0	0	0	0	0	0
658.4	12520	0	0	0	0	0	0	0	0	0	0	0	0
658.5	12520	0	0	0	0	0	0	0	0	0	0	0	0
658.6	12630	0	0	0	0	0	0	0	0	0	0	0	0
658.7	13040	0	0	0	0	0	0	0	0	0	0	0	0
658.8	12650	0	0	0	0	0	0	0	0	0	0	0	0
658.9	13440	0	0	0	0	0	0	0	0	0	0	0	0
659	13080	0	0	0	0	0	0	0	0	0	0	0	0
659.1	13720	0	0	0	0	0	0	0	0	0	0	0	0
659.2	14550	0	0	0	0	0	0	0	0	0	0	0	0
659.3	14290	0	0	0	0	0	0	0	0	0	0	0	0
659.4	14470	0	0	0	0	0	0	0	0	0	0	0	0
659.5	15390	0	0	0	0	0	0	0	0	0	0	0	0
659.6	15530	0	0	0	0	0	0	0	0	0	0	0	0
659.7	16440	0	0	0	0	0	0	0	0	0	0	0	0
659.8	16930	0	0	0	0	0	0	0	0	0	0	0	0
659.9	18610	0	0	0	0	0	0	0	0	0	0	0	0
660	18450	0	0	0	0	0	0	0	0	0	0	0	0
660.1	19150	0	0	0	0	0	0	0	0	0	0	0	0
660.2	19960	0	0	0	0	0	0	0	0	0	0	0	0
660.3	19770	0	0	0	0	0	0	0	0	0	0	0	0
660.4	21320	0	0	0	0	0	0	0	0	0	0	0	0
660.5	20960	0	0	0	0	0	0	0	0	0	0	0	0
660.6	21360	0	0	0	0	0	0	0	0	0	0	0	0
660.7	21650	0	0	0	0	0	0	0	0	0	0	0	0
660.8	21030	0	0	0	0	0	0	0	0	0	0	0	0
660.9	22280	0	0	0	0	0	0	0	0	0	0	0	0
661	21260	0	0	0	0	0	0	0	0	0	0	0	0
661.1	21000	0	0	0	0	0	0	0	0	0	0	0	0
661.2	20980	0	0	0	0	0	0	0	0	0	0	0	0
661.3	20960	0	0	0	0	0	0	0	0	0	0	0	0
661.4	21380	0	0	0	0	0	0	0	0	0	0	0	0
661.5	20870	0	0	0	0	0	0	0	0	0	0	0	0
661.6	20120	0	0	0	0	0	0	0	0	0	0	0	0
661.7	19280	0	0	0	0	0	0	0	0	0	0	0	0
661.8	19320	0	0	0	0	0	0	0	0	0	0	0	0
661.9	19100	0	0	0	0	0	0	0	0	0	0	0	0
662	19190	0	0	0	0	0	0	0	0	0	0	0	0
662.1	19090	0	0	0	0	0	0	0	0	0	0	0	0
662.2	18670	0	0	0	0	0	0	0	0	0	0	0	0
662.3	17300	0	0	0	0	0	0	0	0	0	0	0	0
662.4	16860	0	0	0	0	0	0	0	0	0	0	0	0
662.5	16530	0	0	0	0	0	0	0	0	0	0	0	0
662.6	15880	0	0	0	0	0	0	0	0	0	0	0	0
662.7	16240	0	0	0	0	0	0	0	0	0	0	0	0
662.8	15670	0	0	0	0	0	0	0	0	0	0	0	0
662.9	14470	0	0	0	0	0	0	0	0	0	0	0	0
663	15310	0	0	0	0	0	0	0	0	0	0	0	0
663.1	14700	0	0	0	0	0	0	0	0	0	0	0	0
